Date,College Name,Acceptance Rate
2024-10-05 14:38:23,NC-STATE-WILSON-COLLEGE-OF-TEXTILES,94
2024-10-05 15:20:32,DREXEL-COLLEGE-OF-COMPUTING-&-INFORMATICS,80
2024-10-05 15:22:21,SETON-HALL,75
2024-10-05 16:27:25,WASHINGTON-UNIVERSITY-ST.-LOUIS,75
2024-10-05 16:40:33,DAVIDSON-COLLEGE,17
2024-10-05 16:44:56,MASTERS-UNIVERSITY,78
2024-10-05 17:14:35,BAYLOR-UNIVERSITY,46
2024-10-05 18:30:18,UNION-COLLEGE,53
2024-10-05 18:58:40,GETTYSBURG-COLLEGE,56
2024-10-05 21:25:00,OREGON-STATE-UNIVERSITY,83
2024-10-05 17:48:05,HAWAII-PACIFIC-UNIVERSITY,85
2024-10-05 22:09:10,DREXEL-UNIVERSITY,80
2024-10-06 14:48:33,ROWAN-UNIVERSITY,77
2024-10-06 11:00:43,UNIVERSITY-OF-WASHINGTON,48
2024-10-06 16:21:45,HOFSTRA-UNIVERSITY,69
2024-10-06 17:05:40,MASTERS-UNIVERSITY,78
2024-10-06 18:40:57,WASHINGTON-STATE-UNIVERSITY,83
2024-10-06 19:43:40,SYRACUSE-UNIVERSITY,52
2024-10-06 19:49:26,MASTERS-UNIVERSITY,78
2024-10-06 20:09:49,COLGATE-UNIVERSITY,12
2024-10-06 23:17:45,TEXAS-TECH-UNIVERSITY,67
2024-10-07 02:00:00,SYRACUSE-UNIVERSITY-SCHOOL-OF-INFORMATION-STUDIES,52
2024-10-07 13:00:00,WESTERN,27
2024-10-07 13:42:00,WILLAMETTE-UNIVERSITY,81
2024-10-07 14:17:37,CLARKSON-UNIVERSITY,78
2024-10-07 14:46:57,DENISON-UNIVERSITY,22
2024-10-07 16:31:04,LOYOLA-UNIVERSITY-CHICAGO,79
2024-10-07 16:48:30,MINES,58
2024-10-07 17:10:28,MONTANA-STATE-UNIVERSITY,73
2024-10-07 17:41:04,SETON-HALL,75
2024-10-07 18:39:50,SAINT-LOUIS-UNIVERSITY,85
2024-10-07 18:43:37,DREXEL-UNIVERSITY,80
2024-10-07 19:05:59,MONTANA-STATE-UNIVERSITY,73
2024-10-07 19:42:24,HASTINGS,71
2024-10-07 19:59:36,UNIVERSITY-OF-NORTHERN-COLORADO,84
2024-10-07 20:09:59,ROSE-HULMAN,73
2024-10-07 20:50:07,MINES,58
2024-10-07 20:52:50,ST.-LAWRENCE-UNIVERSITY,63
2024-10-07 22:01:05,DREXEL-UNIVERSITY,80
2024-10-07 22:28:23,OXFORD-COLLEGE-OF-EMORY-UNIVERSITY,11
2024-10-07 23:00:00,UNIVERSITY-OF-TENNESSEE,83
2024-10-07 18:05:57,MISSISSIPPI-STATE,70
2024-10-07 23:13:01,COLUMBIA,4
2024-10-07 23:24:28,UNIVERSITY-OF-CHICAGO,5
2024-10-07 23:41:47,UC-SAN-DIEGO,53
2024-10-08 00:39:32,UNIVERSITY-OF-CHICAGO,5
2024-10-08 00:44:17,UNIVERSITY-OF-NOTRE-DAME,13
2024-10-07 18:59:25,ASU,96
2024-10-08 15:23:10,COLGATE-UNIVERSITY,12
2024-10-08 15:50:02,DREXEL-COLLEGE-OF-COMPUTING-&-INFORMATICS,80
2024-10-08 16:09:32,CLARKSON,78
2024-10-08 16:16:24,GEORGE-MASON-UNIVERSITY,90
2024-10-08 16:58:53,MONTANA-STATE-UNIVERSITY,73
2024-10-08 17:06:19,MONTANA-STATE-UNIVERSITY,73
2024-10-08 13:46:18,DRURY-UNIVERSITY,63
2024-10-08 13:08:39,MISSISSIPPI-STATE,70
2024-10-08 19:06:20,MONTANA-STATE-UNIVERSITY,73
2024-10-08 14:44:29,IOWA-UNIVERSITY-OF-IOWA,86
2024-10-08 20:16:24,UNC,62
2024-10-08 20:33:02,NORTHWEST-5-CONSORTIUM,95
2024-10-08 21:42:00,WILLAMETTE-UNIVERSITY,81
2024-10-08 22:02:47,UNIVERSITY-OF-FLORIDA,23
2024-10-08 22:20:37,DENISON-UNIVERSITY,22
2024-10-08 22:27:08,DREXEL-UNIVERSITY,80
2024-10-08 22:37:38,TULANE-UNIVERSITY,11
2024-10-08 17:10:04,TEXAS-TECH-UNIVERSITY,67
2024-10-09 06:51:55,SETON-HALL-UNIVERSITY,75
2024-10-09 13:24:37,HOUSTON-CHRISTIAN-UNIVERSITY,85
2024-10-09 14:34:24,UNIVERSITY-OF-SAN-FRANCISCO,71
2024-10-09 14:54:52,VASSAR-COLLEGE,19
2024-10-09 14:56:16,UNIVERSITY-OF-MINNESOTA-TWIN-CITIES,75
2024-10-09 16:32:46,SETON-HALL,75
2024-10-09 16:55:13,UC-SAN-DIEGO,53
2024-10-09 17:05:27,COLORADO-SCHOOL-OF-MINES,58
2024-10-09 19:40:41,HASTINGS-COLLEGE,71
2024-10-09 19:48:12,ROSE-HULMAN,73
2024-10-09 21:00:00,SAINT-LOUIS-UNIVERSITY,85
2024-10-09 21:18:11,NC-STATE,88
2024-10-09 21:42:00,WILLAMETTE-UNIVERSITY,81
2024-10-09 22:34:11,DREXEL-UNIVERSITY,80
2024-10-09 23:04:46,ALEXANDRA-SLAUGHTER-TEXAS-A&M-RECRUITER,63
2024-10-09 18:08:33,EMBRY-RIDDLE-AERONAUTICAL-UNIVERSITY,65
2024-10-10 00:22:08,WASHINGTON-UNIVERSITY-ST.-LOUIS,75
2024-10-09 20:01:55,UNIVERSITY-OF-COLORADO-COLORADO-SPRINGS,95
2024-10-10 02:23:12,COLUMBIA,4
2024-10-10 14:10:09,COLORADO-MESA-UNIVERSITY,64
2024-10-10 08:32:58,UNIVERSITY-OF-WYOMING,96
2024-10-10 14:52:57,UC-SAN-DIEGO,53
2024-10-10 15:34:59,UNIVERSITY-OF-COLORADO-DENVER,75
2024-10-10 17:53:16,OXFORD-COLLEGE-OF-EMORY-UNIVERSITY,11
2024-10-10 18:04:59,SETON-HALL-UNIVERSITY,75
2024-10-10 18:32:33,BUCKNELL-UNIVERSITY,33
2024-10-10 19:13:50,COLUMBIA,4
2024-10-10 19:26:06,OMAR-MORENO-GETTYSBURG-COLLEGE,56
2024-10-10 19:32:32,THOMASINA.ACCETTOLA@WSU.EDU,29
2024-10-10 20:01:12,XAVIER-UNIVERSITY,84
2024-10-10 20:03:29,WASHINGTON-STATE-UNIVERSITY,83
2024-10-10 21:10:01,RICE,9
2024-10-10 21:42:00,WILLAMETTE-UNIVERSITY,81
2024-10-10 21:42:00,WILLAMETTE-UNIVERSITY,81
2024-10-10 22:06:31,TEXAS-A&M-RECRUITMENT,63
2024-10-10 22:17:40,HOFSTRA,69
2024-10-10 22:26:50,VASSAR-COLLEGE,19
2024-10-10 22:36:23,DREXEL-UNIVERSITY,80
2024-10-10 23:00:00,UNIVERSITY-OF-TENNESSEE,83
2024-10-10 23:01:00,OREGON-STATE-UNIVERSITY,83
2024-10-10 17:20:18,ASUS-IRA-A.-FULTON-SCHOOLS-OF-ENGINEERING,63
2024-10-10 23:48:23,NORTHEASTERN,7
2024-10-11 00:03:54,EMBRY-RIDDLE-AERONAUTICAL-UNIVERSITY,65
2024-10-11 00:48:30,UNC,62
2024-10-10 19:01:10,UNIVERSITY-OF-COLORADO-COLORADO-SPRINGS,95
2024-10-10 19:01:45,UNIVERSITY-OF-COLORADO-COLORADO-SPRINGS,95
2024-10-11 01:32:43,SETON-HALL-UNIVERSITY,75
2024-10-11 07:26:16,ROWAN-UNIVERSITY,77
2024-10-11 14:16:52,HASTINGS-COLLEGE,71
2024-10-11 15:07:10,NORTHEASTERN-UNDERGRAD,97
2024-10-11 15:23:58,GEORGE-MASON-UNIVERSITY,90
2024-10-11 11:27:17,LONG-ISLAND-UNIVERSITY,93
2024-10-11 17:43:18,NORTHWEST-5-CONSORTIUM,95
2024-10-11 17:53:08,BUCKNELL-UNIVERSITY,33
2024-10-11 19:09:06,ROSE-HULMAN,73
2024-10-11 20:22:00,WASHINGTON-STATE-UNIVERSITY,83
2024-10-11 21:25:09,TRINITY-UNIVERSITY,31
2024-10-11 21:34:05,HOFSTRA-UNIVERSITY,69
2024-10-11 22:48:05,JOHNS-HOPKINS-UNIVERSITY,7
2024-10-12 15:09:52,MASTERS-UNIVERSITY,78
2024-10-12 15:15:00,HOFSTRA-UNIVERSITY,69
2024-10-12 16:30:52,WASHINGTON-UNIVERSITY-ST.-LOUIS,75
2024-10-12 16:32:17,LAFAYETTE-COLLEGE,34
2024-10-12 16:41:06,DAVIDSON-COLLEGE,17
2024-10-12 17:04:31,UNIVERSITY-OF-COLORADO-COLORADO-SPRINGS,95
2024-10-12 18:35:43,COLBY-COLLEGE-OF-ADMISISONS-AND-FINANCIAL-AID,8
2024-10-12 16:47:22,MISSISSIPPI-STATE,70
2024-10-12 22:15:10,DREXEL-UNIVERSITY,80
2024-10-12 19:03:18,LINFIELD-UNIVERSITY,90
2024-10-13 15:48:11,SETON-HALL,75
2024-10-13 18:20:28,NORTHEASTERN,7
2024-10-13 18:23:07,TARA-MULLARKEY-REGIONAL-RECRUITMENT-DIRECTOR,96
2024-10-13 13:28:19,ARIZONA-STATE-UNIVERSITY,90
2024-10-13 22:07:19,UNIVERSITY-OF-CHICAGO,5
2024-10-14 14:05:24,COLORADO-MESA-UNIVERSITY,64
2024-10-14 14:17:12,UNIVERSITY-OF-COLORADO-DENVER,75
2024-10-14 14:22:22,DREXEL-UNIVERSITY,80
2024-10-14 15:15:25,CHAPMAN-UNIVERSITY,73
2024-10-14 15:53:32,DREXEL-COLLEGE-OF-COMPUTING-&-INFORMATICS,80
2024-10-14 16:15:11,UNC,62
2024-10-14 16:53:14,SETON-HALL,75
2024-10-14 17:01:21,MISSISSIPPI-STATE-UNIVERSITY,70
2024-10-14 17:12:40,CREIGHTON-UNIVERSITY,76
2024-10-14 17:48:25,UNIVERSITY-OF-SAN-FRANCISCO,71
2024-10-14 18:23:33,UNIVERSITY-OF-MINNESOTA-TWIN-CITIES,75
2024-10-14 18:41:17,WESTERN-WASHINGTON-UNIVERSITY,93
2024-10-14 18:43:06,WASHINGTON-STATE-UNIVERSITY,83
2024-10-14 18:50:11,HC-SCOTT-SCHOLARS,65
2024-10-14 19:00:00,OREGON-STATE-ENGINEERING,83
2024-10-14 13:07:00,WORCESTER-POLYTECHNIC-INSTITUTE,57
2024-10-14 19:23:02,TRINITY-UNIVERSITY,31
2024-10-14 20:01:44,ST.-LAWRENCE-UNIVERSITY,63
2024-10-14 20:27:29,HASTINGS,71
2024-10-14 20:41:56,ROSE-HULMAN,73
2024-10-14 21:00:00,SAINT-LOUIS-UNIVERSITY,85
2024-10-14 21:00:00,WESTERN,27
2024-10-14 21:42:00,WILLAMETTE-UNIVERSITY,81
2024-10-14 22:07:15,MIAMI-UNIVERSITY,100
2024-10-14 22:08:09,UNIVERSITY-OF-DENVER,78
2024-10-14 22:08:41,DREXEL-UNIVERSITY,80
2024-10-14 22:13:47,LAFAYETTE-COLLEGE,34
2024-10-14 17:10:05,EMBRY-RIDDLE-AERONAUTICAL-UNIVERSITY,65
2024-10-14 23:34:20,UNIVERSITY-OF-COLORADO-BOULDER,79
2024-10-15 00:27:14,UNIVERSITY-OF-NOTRE-DAME,13
2024-10-15 00:39:53,GONZAGA-UNIVERSITY,70
2024-10-15 12:24:57,UNIVERSITY-OF-FLORIDA,23
2024-10-15 08:02:43,UNIVERSITY-OF-COLORADO-COLORADO-SPRINGS,95
2024-10-15 14:38:33,DENISON-UNIVERSITY,22
2024-10-15 14:43:35,FIT,86
2024-10-15 09:02:27,WORCESTER-POLYTECHNIC-INSTITUTE,57
2024-10-15 15:14:28,WASHINGTON-STATE-UNIVERSITY,83
2024-10-15 15:17:31,HASTINGS,71
2024-10-15 15:21:03,WASHINGTON-STATE-UNIVERSITY,83
2024-10-15 15:51:36,COLGATE-UNIVERSITY,12
2024-10-15 15:51:41,UNIVERSITY-OF-COLORADO-DENVER,75
2024-10-15 16:07:37,BUCKNELL-UNIVERSITY,33
2024-10-15 16:17:48,UNC,62
2024-10-15 17:01:58,UNIVERSITY-OF-COLORADO-COLORADO-SPRINGS,95
2024-10-15 17:12:15,UNIVERSITY-OF-DENVER,78
2024-10-15 13:07:10,EMBRY-RIDDLE-AERONAUTICAL-UNIVERSITY,65
2024-10-15 19:27:13,COLGATE-UNIVERSITY,12
2024-10-15 19:59:37,UNIVERSITY-OF-NORTHERN-COLORADO,84
2024-10-15 20:55:00,WASHINGTON-STATE-UNIVERSITY,83
2024-10-15 21:00:00,COLORADO-STATE-UNIVERSITY,91
2024-10-15 21:42:00,WILLAMETTE-UNIVERSITY,81
2024-10-15 21:46:00,OREGON-STATE-UNIVERSITY,83
2024-10-15 22:00:00,ANDREW-MIAMI-UNIVERSITY,51
2024-10-15 22:19:42,COLUMBIA,4
2024-10-15 23:28:47,NORTHEASTERN,7
2024-10-15 23:55:07,DU,61
2024-10-15 23:57:43,EMBRY-RIDDLE-AERONAUTICAL-UNIVERSITY,65
2024-10-16 00:01:44,UNIVERSITY-OF-CHICAGO,5
2024-10-16 03:08:23,CHAPMAN-UNIVERSITY-EVENTS-&-TOURS,73
2024-10-15 21:33:05,ASU-EVENTS,84
2024-10-16 14:18:48,VASSAR-COLLEGE,19
2024-10-16 14:46:26,FIT,86
2024-10-16 15:07:12,NC-STATE,88
2024-10-16 15:19:46,USFCA,81
2024-10-16 15:44:13,ROWAN-UNIVERSITY,77
2024-10-16 11:03:42,IOWA-UNIVERSITY-OF-IOWA,86
2024-10-16 16:07:59,UNIVERSITY-OF-COLORADO-BOULDER,79
2024-10-16 16:32:25,FIT,86
2024-10-16 16:57:59,LOYOLA-UNIVERSITY-CHICAGO,79
2024-10-16 18:42:00,WILLAMETTE-UNIVERSITY,81
2024-10-16 19:00:54,UNION-COLLEGE,53
2024-10-16 19:06:38,COLUMBIA,4
2024-10-16 19:07:36,UNIVERSITY-OF-MINNESOTA-TWIN-CITIES,75
2024-10-16 19:10:42,NC-STATE,88
2024-10-16 19:24:30,CLEMSON-UNIVERSITY,43
2024-10-16 20:00:45,UNIVERSITY-OF-SAN-FRANCISCO,71
2024-10-16 14:01:12,TEXAS-TECH-UNIVERSITY,67
2024-10-16 20:30:00,NC-STATE,88
2024-10-16 22:12:53,WESTERN-WASHINGTON-UNIVERSITY,93
2024-10-16 22:15:00,SYRACUSE-UNIVERSITY-SCHOOL-OF-INFORMATION-STUDIES,52
2024-10-16 23:00:00,UNIVERSITY-OF-TENNESSEE,83
2024-10-16 23:05:54,DREXEL-UNIVERSITY,80
2024-10-17 12:05:54,NORTHEASTERN,7
2024-10-17 08:02:29,UNIVERSITY-OF-COLORADO-COLORADO-SPRINGS,95
2024-10-17 14:13:26,UNIVERSITY-OF-COLORADO-DENVER,75
2024-10-17 14:24:38,OF-ADMISSIONS-TEXAS-A&M-UNIVERSITY,63
2024-10-17 14:28:57,DENISON-UNIVERSITY,22
2024-10-17 15:05:21,CLEMSON-UNIVERSITY,43
2024-10-17 15:27:35,DREXEL-COLLEGE-OF-COMPUTING-&-INFORMATICS,80
2024-10-17 15:38:49,UNIVERSITY-OF-MINNESOTA-TWIN-CITIES,75
2024-10-17 16:16:11,UNC,62
2024-10-17 16:59:30,UNIVERSITY-OF-COLORADO-COLORADO-SPRINGS,95
2024-10-17 17:14:03,UNIVERSITY-OF-DENVER,78
2024-10-17 18:23:54,WESTERN-WASHINGTON-UNIVERSITY,93
2024-10-17 20:03:18,EMORY-UNIVERSITY,11
2024-10-17 20:12:16,COLUMBIA,4
2024-10-17 21:10:06,TRINITY-UNIVERSITY,31
2024-10-17 21:36:02,HOFSTRA,69
2024-10-17 21:41:36,TULANE-UNIVERSITY,11
2024-10-17 21:42:00,WILLAMETTE-UNIVERSITY,81
2024-10-17 21:44:53,UNIVERSITY-OF-DENVER,78
2024-10-18 00:15:25,HASTINGS-COLLEGE,71
2024-10-17 18:15:27,UNIVERSITY-OF-COLORADO-COLORADO-SPRINGS,95
2024-10-18 00:47:40,WASHINGTON-STATE-UNIVERSITY,83
2024-10-18 14:09:21,COLORADO-MESA-UNIVERSITY,64
2024-10-18 14:13:26,UNIVERSITY-OF-COLORADO-DENVER,75
2024-10-18 09:02:25,WORCESTER-POLYTECHNIC-INSTITUTE,57
2024-10-18 15:21:12,GEORGE-MASON-UNIVERSITY,90
2024-10-18 15:34:00,MONTANA-STATE-UNIVERSITY,73
2024-10-18 16:14:11,HOUSTON-CHRISTIAN-UNIVERSITY,85
2024-10-18 16:15:08,UNIVERSITY-OF-NORTHERN-COLORADO,84
2024-10-18 16:38:48,UNIVERSITY-OF-MINNESOTA-TWIN-CITIES,75
2024-10-18 17:04:31,UNIVERSITY-OF-COLORADO-COLORADO-SPRINGS,95
2024-10-18 17:17:58,SETON-HALL,75
2024-10-18 19:14:00,MASTERS-UNIVERSITY,78
2024-10-18 19:25:52,ROSE-HULMAN,73
2024-10-18 20:14:50,FLORIDAPOLY,58
2024-10-18 21:17:00,WASHINGTON-STATE-UNIVERSITY,83
2024-10-18 21:42:00,WILLAMETTE-UNIVERSITY,81
2024-10-18 21:42:00,WILLAMETTE-UNIVERSITY,81
2024-10-18 22:05:21,HASTINGS,71
2024-10-18 23:00:00,UNIVERSITY-OF-TENNESSEE,83
2024-10-18 17:09:05,EMBRY-RIDDLE-AERONAUTICAL-UNIVERSITY,65
2024-10-19 00:11:35,COLORADO-STATE-UNIVERSITY,91
2024-10-19 00:16:13,WASHINGTON-STATE-UNIVERSITY-PULLMAN,75
2024-10-18 18:39:27,ARIZONA-STATE-UNIVERSITY,90
2024-10-19 13:13:36,UNIVERSITY-OF-FLORIDA,23
2024-10-19 14:44:04,UNIVERSITY-OF-MINNESOTA-TWIN-CITIES,75
2024-10-19 10:21:04,MISSISSIPPI-STATE,70
2024-10-19 15:25:24,EMORY-UNIVERSITY,11
2024-10-19 15:44:21,NORTHEASTERN,7
2024-10-19 16:07:01,ROLLINS-COLLEGE,50
2024-10-19 16:16:59,GONZAGA-UNIVERSITY,70
2024-10-19 16:18:50,UNIVERSITY-OF-MINNESOTA-TWIN-CITIES,75
2024-10-19 16:39:14,WASHINGTON-UNIVERSITY-ST.-LOUIS,75
2024-10-19 16:41:10,WASHINGTON-STATE-UNIVERSITY,83
2024-10-19 17:41:30,STEVENS-INSTITUTE-OF-TECHNOLOGY,46
2024-10-19 15:03:11,LINFIELD-UNIVERSITY,90
2024-10-19 23:10:55,MASTERS-UNIVERSITY,78
2024-10-19 18:10:40,EMBRY-RIDDLE-AERONAUTICAL-UNIVERSITY,65
2024-10-20 12:26:29,UNIVERSITY-OF-FLORIDA,23
2024-10-20 14:25:32,UC-SAN-DIEGO,53
2024-10-20 15:17:01,NORTHEASTERN,7
2024-10-20 11:00:31,UNIVERSITY-OF-WASHINGTON,48
2024-10-20 16:20:48,WESTERN-WASHINGTON-UNIVERSITY,93
2024-10-20 16:22:36,LAFAYETTE-COLLEGE,34
2024-10-20 11:38:26,UNIVERSITY-OF-WYOMING,96
2024-10-20 18:45:44,UNIVERSITY-OF-COLORADO-DENVER,75
2024-10-20 16:46:01,HAWAI‘I-PACIFIC-UNIVERSITY,85
2024-10-20 20:55:15,SYRACUSE-UNIVERSITY,52
2024-10-20 21:00:00,OREGON-STATE-UNIVERSITY,83
2024-10-21 01:19:25,COLUMBIA,4
2024-10-21 13:00:00,WESTERN,27
2024-10-21 13:42:00,WILLAMETTE-UNIVERSITY,81
2024-10-21 14:05:16,TEXAS-A&M-RECRUITMENT,63
2024-10-21 14:31:05,CLARKSON-NEW-STUDENT-FINANCIAL-AID,50
2024-10-21 15:19:35,UNIVERSITY-OF-DENVER,78
2024-10-21 17:06:10,UNIVERSITY-OF-COLORADO-COLORADO-SPRINGS,95
2024-10-21 17:14:50,GEORGE-MASON-UNIVERSITY,90
2024-10-21 17:39:38,EMBRY-RIDDLE-AERONAUTICAL-UNIVERSITY,65
2024-10-21 17:58:20,PRESCOTT,98
2024-10-21 13:01:26,ERAU,25
2024-10-21 18:22:03,SAINT-LOUIS-UNIVERSITY,85
2024-10-21 18:56:15,BAYLOR-UNIVERSITY,46
2024-10-21 19:16:32,SETON-HALL,75
2024-10-21 19:36:48,OMAR-MORENO-GETTYSBURG-COLLEGE,56
2024-10-21 19:45:37,HASTINGS,71
2024-10-21 20:26:24,ROSE-HULMAN,73
2024-10-21 15:30:56,UNIVERSITY-OF-WASHINGTON,48
2024-10-21 20:36:34,FIT,86
2024-10-21 16:47:18,MISSISSIPPI-STATE,70
2024-10-21 22:13:07,DREXEL-UNIVERSITY,80
2024-10-21 22:14:25,UC-SAN-DIEGO,53
2024-10-21 22:25:46,TRINITY-UNIVERSITY,31
2024-10-21 22:49:17,DAVIDSON-COLLEGE,17
2024-10-21 23:50:17,UNIVERSITY-OF-CHICAGO,5
2024-10-22 00:22:31,NEW-MEXICO-STATE-UNIVERSITY,78
2024-10-22 00:23:31,UNC,62
2024-10-22 00:58:17,MASTERS-UNIVERSITY,78
2024-10-21 19:05:48,WORCESTER-POLYTECHNIC-INSTITUTE,57
2024-10-22 02:45:41,CHAPMAN-UNIVERSITY-EVENTS-&-TOURS,73
2024-10-22 15:58:39,COLGATE-UNIVERSITY,12
2024-10-22 16:00:06,CREIGHTON-UNIVERSITY,76
2024-10-22 16:39:59,COLBY-COLLEGE,8
2024-10-22 17:06:20,EMBRY-RIDDLE,65
2024-10-22 17:44:02,MASTERS-UNIVERSITY,78
2024-10-22 18:06:44,UNIVERSITY-OF-MINNESOTA-TWIN-CITIES,75
2024-10-22 19:12:19,XAVIER-UNIVERSITY,84
2024-10-22 20:01:40,HASTINGS,71
2024-10-22 20:29:35,DREXEL-COLLEGE-OF-COMPUTING-&-INFORMATICS,80
2024-10-22 21:42:00,WILLAMETTE-UNIVERSITY,81
2024-10-22 22:26:46,TULANE-UNIVERSITY,11
2024-10-22 16:57:51,TEXAS-TECH-UNIVERSITY,67
2024-10-22 23:00:00,UNIVERSITY-OF-TENNESSEE,83
2024-10-23 00:28:24,WASHINGTON-UNIVERSITY-ST.-LOUIS,75
2024-10-23 00:34:29,NEW-MEXICO-STATE-UNIVERSITY,78
2024-10-23 01:36:10,COLUMBIA,4
2024-10-23 02:14:42,NEW-MEXICO-STATE-UNIVERSITY,78
2024-10-23 04:07:17,DENISON-UNIVERSITY,22
2024-10-23 06:22:40,SETON-HALL-UNIVERSITY,75
2024-10-23 14:00:00,COLORADO-STATE-UNIVERSITY,91
2024-10-23 14:14:00,NC-STATE,88
2024-10-23 14:31:48,FIT,86
2024-10-23 15:46:24,DREXEL-COLLEGE-OF-COMPUTING-&-INFORMATICS,80
2024-10-23 15:49:32,COLGATE-UNIVERSITY,12
2024-10-23 15:59:47,UNIVERSITY-OF-SAN-FRANCISCO,71
2024-10-23 16:14:25,BUCKNELL-UNIVERSITY,33
2024-10-23 18:42:00,WILLAMETTE-UNIVERSITY,81
2024-10-23 18:47:07,MASTERS-UNIVERSITY,78
2024-10-23 19:09:02,MISSISSIPPI-STATE-UNIVERSITY,70
2024-10-23 19:28:15,UNIVERSITY-OF-MINNESOTA-TWIN-CITIES,75
2024-10-23 19:31:28,ROSE-HULMAN,73
2024-10-23 13:53:36,ARIZONA-STATE-UNIVERSITY,90
2024-10-23 19:59:38,UNIVERSITY-OF-NORTHERN-COLORADO,84
2024-10-23 20:28:12,FIT,86
2024-10-23 20:35:47,CLEMSON-UNIVERSITY,43
2024-10-23 20:38:34,COLUMBIA,4
2024-10-23 21:39:26,NORTHEASTERN,7
2024-10-23 21:44:09,ST.-LAWRENCE-UNIVERSITY,63
2024-10-23 21:57:46,UNIVERSITY-OF-SAN-FRANCISCO,71
2024-10-23 22:37:50,HOFSTRA,69
2024-10-23 17:01:48,EMBRY-RIDDLE-AERONAUTICAL-UNIVERSITY,65
2024-10-23 17:06:21,UNIVERSITY-OF-WYOMING,96
2024-10-24 00:19:20,COLORADO-STATE-UNIVERSITY,91
2024-10-24 03:45:00,LOYOLA-UNIVERSITY-CHICAGO,79
2024-10-24 14:05:43,GEORGE-MASON-UNIVERSITY,90
2024-10-24 14:49:49,WESTERN-WASHINGTON-UNIVERSITY,93
2024-10-24 16:00:00,OREGON-STATE-UNIVERSITY,83
2024-10-24 16:06:09,UNIVERSITY-OF-NORTHERN-COLORADO,84
2024-10-24 16:12:29,MONTANA-STATE-UNIVERSITY,73
2024-10-24 17:46:31,MASTERS-UNIVERSITY,78
2024-10-24 19:01:37,HASTINGS,71
2024-10-24 20:33:02,FIT,86
2024-10-24 21:30:38,TULANE-UNIVERSITY,11
2024-10-24 21:42:00,WILLAMETTE-UNIVERSITY,81
2024-10-24 21:51:18,DREXEL-UNIVERSITY,80
2024-10-24 22:19:13,TRINITY-UNIVERSITY,31
2024-10-24 23:03:43,STEVENS-INSTITUTE-OF-TECHNOLOGY,46
2024-10-24 23:22:44,UNIVERSITY-OF-DENVER,78
2024-10-24 23:47:41,COLUMBIA,4
2024-10-25 00:05:40,CHAPMAN-UNIVERSITY-,73
2024-10-25 00:53:08,WASHINGTON-STATE-UNIVERSITY,83
2024-10-24 19:01:21,UNIVERSITY-OF-COLORADO-COLORADO-SPRINGS,95
2024-10-25 02:06:46,CREIGHTON-UNIVERSITY,76
2024-10-25 07:22:16,NEW-MEXICO-STATE-UNIVERSITY,78
2024-10-25 10:41:39,NORTHEASTERN,7
2024-10-25 12:14:03,COLBY-COLLEGE,8
2024-10-25 14:08:54,COLORADO-SCHOOL-OF-MINES,58
2024-10-25 09:03:41,WORCESTER-POLYTECHNIC-INSTITUTE,57
2024-10-25 15:19:03,UNIVERSITY-OF-DENVER,78
2024-10-25 15:25:13,COLGATE-UNIVERSITY,12
2024-10-25 15:32:31,JOHNS-HOPKINS-UNIVERSITY,7
2024-10-25 15:42:00,WILLAMETTE,81
2024-10-25 16:09:37,UNIVERSITY-OF-MINNESOTA-TWIN-CITIES,75
2024-10-25 16:13:50,GEORGE-MASON-UNIVERSITY,90
2024-10-25 16:41:49,SETON-HALL,75
2024-10-25 17:19:44,UNIVERSITY-OF-MINNESOTA-TWIN-CITIES,75
2024-10-25 18:00:00,UNIVERSITY-OF-TENNESSEE,83
2024-10-25 18:10:11,UNION-COLLEGE,53
2024-10-25 18:49:52,UNIVERSITY-OF-MINNESOTA-TWIN-CITIES,75
2024-10-25 13:13:18,ASUS-IRA-A.-FULTON-SCHOOLS-OF-ENGINEERING,63
2024-10-25 20:25:34,ROSE-HULMAN,73
2024-10-25 21:14:44,TRINITY-UNIVERSITY,31
2024-10-25 21:21:00,OREGON-STATE-UNIVERSITY,83
2024-10-25 21:29:00,HEATHER-WOFFORD-FROM-OREGON-STATE-UNIVERSITY,83
2024-10-25 21:42:00,WILLAMETTE-UNIVERSITY,81
2024-10-25 21:52:00,OREGON-STATE-UNIVERSITY,83
2024-10-25 21:52:24,DREXEL-UNIVERSITY,80
2024-10-25 21:52:47,MASTERS-UNIVERSITY,78
2024-10-25 22:05:40,GATECH,97
2024-10-25 22:12:03,WESTERN-WASHINGTON-UNIVERSITY,93
2024-10-25 22:17:00,WASHINGTON-STATE-UNIVERSITY,83
2024-10-25 23:00:00,UNIVERSITY-OF-TENNESSEE,83
2024-10-25 23:17:54,UNIVERSITY-OF-NOTRE-DAME,13
2024-10-25 23:52:05,GETTYSBURG-COLLEGE,56
2024-10-26 13:38:39,COLUMBIA,4
2024-10-26 16:13:02,COLORADO-MESA-UNIVERSITY,64
2024-10-26 16:22:08,HOFSTRA-UNIVERSITY,69
2024-10-26 16:35:45,WESTERN-WASHINGTON-UNIVERSITY,93
2024-10-26 16:49:07,WASHINGTON-UNIVERSITY-ST.-LOUIS,75
2024-10-26 17:30:06,NORTHERN-ARIZONA-UNIVERSITY,80
2024-10-26 17:44:14,MASTERS-UNIVERSITY,78
